address,score,grade,kind,pro_tx_hash,valid,status,stale,headers_synced,headers_target,headers_per_sec,filter_headers_synced,filters_synced,filters_per_sec,advertised_height,connect_ms,avg_ping_ms,bytes_received,timeouts,validation_failures,total_secs,error
161.97.96.120:9999,96.2,A,Evo,793f97752fed5e38a89dc076d452b3d8f40be7174e74c96a08cdb2eb6462af9b,TRUE,done,FALSE,52680,52611,7699.9,52680,52680,13197.5,2502680,393,382,26953683,0,0,10.65,
185.228.83.156:9999,96.2,A,Regular,ddb0a30b62522e99c0b63c3b861b77aa4bd8e127e1d4c9aa8ea96f112ba1b576,TRUE,done,FALSE,52638,52611,3811,52638,52638,7106.4,2502638,390,383,26938028,0,0,18.94,
158.220.101.28:9999,96.2,A,Evo,fe23da74ffc89868edc4e9e94cfcfd50803db8045cc5100044d5c8728ce3e867,TRUE,done,FALSE,52638,52611,4083.1,52638,52638,5737.5,2502638,412,381,27274675,0,0,21.77,
156.67.29.45:9999,96.2,A,Evo,eca06047820e23e22750e61f6d7588a7399e372ca49c42aa6f5fcb08700c9acf,TRUE,done,FALSE,52642,52611,3820.6,52642,52642,6713.4,2502642,386,383,26944747,0,0,19.97,
132.243.197.249:9999,96.2,A,Evo,c84b3f71fabff51dd69db31c40c1e22fc6ae15e48fcbd5c368caa6c85b9be515,TRUE,done,FALSE,52678,52611,5435.4,52678,52678,10038.5,2502678,380,384,27462793,0,0,14.36,
45.32.156.167:9999,96.2,A,Regular,2ffe9c56da50688d2e97469611bbf501b03f8fb7c696a022b957b04d3f610505,TRUE,done,FALSE,52614,52611,4801.5,52614,52614,8262.5,2502614,376,384,26122374,0,0,15.67,
134.255.182.186:9999,96.2,A,Evo,c04c32ce83c6147063073cbc69e65c763d3ad0f76477b7994a94e7fb49f33f9e,TRUE,done,FALSE,52640,52611,3398.1,52640,52640,6110.2,2502640,381,384,26583381,0,0,20.06,
139.59.156.27:9999,96.2,A,Regular,f30008de006982fab7f2700b731db3053da2f0748dc41a15b0a7ead4aff2cd47,TRUE,done,FALSE,52666,52611,6321.9,52666,52666,9529.2,2502666,379,385,27277327,0,0,13.66,
139.59.137.155:9999,96.2,A,Regular,54089561505962b18f7e2c48a2e4cd6a93312a5322dd6db82b8aa97ca6c35e89,TRUE,done,FALSE,52680,52611,7751.5,52680,52680,12629.6,2502680,385,384,27260497,0,0,10.85,
68.183.208.90:9999,96.2,A,Regular,340c897beedb7e086143d405feeb2739666f76dec704c4a6310f497fa74c31cb,TRUE,done,FALSE,52671,52611,4033.5,52671,52671,7822.8,2502670,396,383,26916977,0,0,16.65,
157.230.119.39:9999,96.2,A,Regular,191a22dbc4cd5dc5f2cd7dd9d28fea83863aa6b2ce8068390f5cd29906a63541,TRUE,done,FALSE,52653,52611,4342.8,52653,52653,8275.4,2502653,392,384,27153882,0,0,16.62,
100.42.182.181:9999,96.2,A,Regular,d4ce704a1c7c056e719280ce6c886446678e18c85c49f741708f6d85a208cc7f,TRUE,done,FALSE,52639,52611,3103.6,52639,52639,5643.7,2502639,404,383,27340858,0,0,24.07,
93.115.172.199:9999,96.2,A,Regular,b06fc599e160f37344f35c91862d507ec2978f7ad72b063af95a58f95c64b5ef,TRUE,done,FALSE,52665,52611,3746.6,52665,52665,6022.2,2502665,385,385,26949653,0,0,20.71,
104.238.176.179:9999,96.2,A,Regular,f23b433554ba28ac2532825b376c27172af3cef422acdca8f246baea86f7b976,TRUE,done,FALSE,52648,52611,3630.2,52648,52648,6265.2,2502648,395,384,26863329,0,0,24.26,
185.185.40.14:9999,96.2,A,Regular,8afd3cd80083e5e5ca9f1be502e706394cd46fdbd69a66b64d39f657cd6f62e8,TRUE,done,FALSE,52661,52611,4971,52661,52661,9401.9,2502661,385,385,26965023,0,0,14.33,
104.207.130.246:9999,96.2,A,Regular,119a45b6e05a4f6de2dcc24a5225dd30e62dbc4635b15b564bc95adc6af4a47f,TRUE,done,FALSE,52639,52611,2856.3,52639,52639,5159.3,2502639,390,385,27358394,0,0,27.4,
161.97.165.115:9999,96.2,A,Evo,6091bb4b82f83acc3fd934c3db679e625a1d63b1b94d7458931d8eb917863560,TRUE,done,FALSE,52657,52611,4556.4,52657,52657,7175.5,2502657,389,385,26937337,0,0,17.7,
161.97.74.173:9999,96.2,A,Evo,4d5f8c4d7182582e70490f1c5d3757ebcb9a0d4f0bbaa0bc58868bd7c742a2ac,TRUE,done,FALSE,52681,52611,5258.8,52681,52681,10207.8,2502680,387,386,27373036,0,0,13.23,
109.199.105.14:9999,96.2,A,Evo,66a94cc3cb1f62f2f4adc969e01a348a756b61e405cf04218c89cf0a69f81d25,TRUE,done,FALSE,52645,52611,3935.7,52645,52645,7217.7,2502645,388,386,26938711,0,0,18.24,
82.202.230.83:9999,96.2,A,Regular,93f97344081209765c5908941fb116b07bc218e80e6c53bd576bd831ec28defc,TRUE,done,FALSE,52644,52611,5353.4,52644,52644,9217.6,2502644,404,384,27264548,0,0,14.84,
77.237.235.0:9999,96.2,A,Regular,4cdbc754da316c553f4742ecd2b04762e4a26796b9eb2361fbfb8b27df18f64e,TRUE,done,FALSE,52650,52611,8007.1,52650,52650,14639.7,2502650,391,386,27453439,0,0,10.36,
37.60.254.201:9999,96.2,A,Evo,ee5c3851ca1a392ee62283b8c3bcf18b5ef7087729980db731c8f58dd45c602d,TRUE,done,FALSE,52660,52611,5344.4,52660,52660,11234.7,2502660,399,385,27310907,0,0,14.08,
109.199.120.79:9999,96.2,A,Evo,adb2ba9bc267eb8448cdc0031d68e67b0fa02bbe616f9440712477ba311024eb,TRUE,done,FALSE,52678,52611,7042.1,52678,52678,12868.3,2502678,402,385,27343432,0,0,10.97,
178.18.254.136:9999,96.2,A,Evo,52435b7bc906113d81c02de51841f11cecc03774eff319a19d6a2d0afa6d828f,TRUE,done,FALSE,52640,52611,4902.4,52640,52640,7803.9,2502640,402,385,27199376,0,0,16.41,
66.245.196.52:9999,96.2,A,Evo,801a47e66cae32f74b3a2a241d9b8efc467b1cf0db18e85c07683d1765ace003,TRUE,done,FALSE,52613,52611,5433.7,52613,52613,8826,2502613,395,386,26245700,0,0,14.59,
37.60.235.205:9999,96.2,A,Evo,c7440c6705a572806c3b21b70b0d75db3d7c2a276bcf05fd2f7fd9d228e4196c,TRUE,done,FALSE,52680,52611,6168.5,52680,52680,9266,2502680,413,384,27334589,0,0,14.43,
168.119.87.133:9999,96.2,A,Regular,23ff5ada7470a7acdbc4c36a3960aa4a31c18cf3bc533cb66ff230c808ad3dc8,TRUE,done,FALSE,52694,52611,4948.7,52694,52694,8734.3,2502694,389,386,27570081,0,0,16.11,
38.242.197.189:9999,96.2,A,Evo,406a10d1c248ec873bc1156e6da45952dcdc535b228e4b97e9ec08ce042aa8f7,TRUE,done,FALSE,52665,52611,3912.6,52665,52665,6260.4,2502665,391,386,26811513,0,0,19.87,
209.250.240.73:9999,96.2,A,Regular,abcfd013a027b94742998c58da933e7c1dbabd5c65b95b2706c382c2ce88c5c5,TRUE,done,FALSE,52655,52611,4560.3,52655,52655,8422.1,2502655,391,386,26972879,0,0,15.75,
161.97.91.68:9999,96.2,A,Evo,550e538c1808f7e76a5303fd6b25befda452879537c97e7c3c88e9de6e056782,TRUE,done,FALSE,52678,52611,5575.7,52678,52678,9439.7,2502678,382,387,27224134,0,0,14.54,
195.201.35.7:9999,96.2,A,Regular,f425ce67111c3ed6194bdb99fabf0b59dfd6f291b2c78070745db6f637a2dff4,TRUE,done,FALSE,52644,52611,2884,52644,52644,5270.8,2502644,421,384,27544773,0,0,26.19,
213.199.54.34:9999,96.2,A,Evo,86a291243fc911679bee7d38547cff0a205642023b636c11627f6b17425f5b59,TRUE,done,FALSE,52638,52611,4752.1,52638,52638,8717.8,2502638,501,376,27251791,0,0,16.29,
38.242.218.26:9999,96.2,A,Evo,4233bef956b36b34e8e9faccd6a81f21a47ee4eb7a49d092df0484cde191fc5e,TRUE,done,FALSE,52653,52611,5425.8,52653,52653,8845.5,2502653,382,388,27225851,0,0,14.77,
167.235.132.126:9999,96.2,A,Regular,12e26a514591ab9bdff17f0660963cc60f408c3faca0325b4a6cbfaff3f71899,TRUE,done,FALSE,52640,52611,5769.1,52640,52640,10344.9,2502640,384,388,27468756,0,0,12.85,
136.243.29.207:9999,96.2,A,Regular,532d1cdfc3b72fcf1d13e96656e27410d0eb6c84bf57366931a66ac73e88b939,TRUE,done,FALSE,52666,52611,6939.4,52666,52666,13106.6,2502666,389,388,27051788,0,0,11.15,
109.199.105.203:9999,96.2,A,Regular,14a2d7814e4244645ac54b5b9f4028f739f5ee0425f17e416d24778fe07b11bd,TRUE,done,FALSE,52665,52611,3786.1,52665,52665,6934.2,2502665,382,388,27232334,0,0,18.37,
161.97.176.38:9999,96.2,A,Evo,e5f787482ef8ea6a9a0b44d8807a0f95134d882067b88a0b6199c601a506b6ae,TRUE,done,FALSE,52683,52611,4065.5,52683,52683,7338.5,2502683,376,389,25848735,0,0,17.29,
46.4.162.125:9999,96.2,A,Regular,9a6dade611d599631da62ed54af1938e05048f6fa29914188ecf53effec9e965,TRUE,done,FALSE,52686,52611,5249.4,52686,52686,9316.4,2502686,393,388,27478565,0,0,14.27,
46.4.162.124:9999,96.2,A,Regular,3d1d35c41efc66c87d3e0e68766273b30a00fa2f4a0e75d945b423c53822e954,TRUE,done,FALSE,52684,52611,4842.9,52684,52684,9346.7,2502684,389,388,27326406,0,0,15.79,
161.97.120.156:9999,96.2,A,Evo,08b35c730ea6e2a563ca9fbafd762157c5cb5e7b0b14d7ccfebb8eaf357fbac0,TRUE,done,FALSE,52686,52611,5897.9,52686,52686,9660.1,2502685,401,387,27238960,0,0,13.53,
134.255.182.185:9999,96.2,A,Evo,0855d5d012ef6bf2cbacf4f9da78f3cabc6d3817ad9011fbf93a48640ee308fc,TRUE,done,FALSE,52644,52611,5942.7,52644,52644,9905.2,2502644,386,389,26803753,0,0,13.1,
161.97.66.31:9999,96.2,A,Evo,3ac99b4631dbf040df253f434b5bca53c1aba8d6f8bdb59afdd3115e345ef48b,TRUE,done,FALSE,52678,52611,5355.4,52678,52678,9851.1,2502678,387,389,27137736,0,0,15.42,
188.40.163.28:9999,96.2,A,Regular,e4c19f3f143d4d95cfb7318f5c0cc98ad97660c97b02c3214afba4ba86dc65a6,TRUE,done,FALSE,52702,52611,5030.2,52702,52702,8327.2,2502702,398,388,26825007,0,0,16.28,
207.154.254.193:9999,96.2,A,Regular,f3f0a7b81975c0d5f83eaf9b891439bab0a5f3d19718528c2cda8f78f8c83e6e,FALSE,done,FALSE,52665,52611,3940.3,52665,52665,7546.2,2502664,384,389,27102561,0,0,17.11,
213.199.44.112:9999,96.2,A,Evo,87aa90a669d8bff2b0c5e31a5e6e678434a08fc450f3656b07ba6bd972baeefe,TRUE,done,FALSE,52671,52611,3913.4,52671,52671,7699.6,2502670,400,388,26856809,0,0,17.79,
188.40.251.213:9999,96.2,A,Regular,e5e4691a7b2d0f716b1e735d5510bf7404df1915ef807efeb88ad1463cbf3fff,TRUE,done,FALSE,52704,52611,4828.2,52704,52704,9013.6,2502704,405,387,27176279,0,0,15.63,
144.91.99.105:9999,96.2,A,Evo,aed34b9da3b14b5a704b634aed84bed27633e76d63e4a600cbaddeeaaccd4adc,TRUE,done,FALSE,52653,52611,3435.4,52653,52653,6375.8,2502653,403,388,27081190,0,0,21.15,
136.243.115.140:9999,96.2,A,Regular,e3ec32cf11aa52a2ac12255d48b5b05849ccd41a14a22aef8a5f24d90e15efdc,TRUE,done,FALSE,52689,52611,7328.2,52689,52689,11874.5,2502689,392,389,27578549,0,0,11.55,
173.212.196.214:9999,96.2,A,Evo,88fc574372c7ffb95ca3f573d37d90897bed7bd01f8c8b8ffc01cb92cdd4ad99,TRUE,done,FALSE,52648,52611,6187.8,52648,52648,11654.9,2502648,396,389,27391265,0,0,12.06,
213.199.54.37:9999,96.2,A,Evo,64f1fa35ba80ede3beeae3c750b61c337becd3f4d81f12bdb72c21feebc7b89e,TRUE,done,FALSE,52655,52611,6275.6,52655,52655,10214.7,2502655,467,382,27563647,0,0,14.66,
85.190.243.3:9999,96.2,A,Evo,6ca34f4ea9625d4df1557ccb552693992a4bb3b97e4ec8b3f656fd725b8fedab,TRUE,done,FALSE,52642,52611,3888,52642,52642,6375,2502642,395,389,27154672,0,0,20.19,
37.139.15.111:9999,96.2,A,Regular,16c21a1e8f398de312ce54662f709e40be67fa3d1bd2b0700c8666be6b8991d9,FALSE,done,FALSE,52674,52611,6199.1,52674,52674,10567.2,2502674,390,389,27102551,0,0,13.17,
161.97.175.233:9999,96.2,A,Evo,c5621acc46cea007829086aff7803d35a0a34215a24ce86bcdffe44d3344db43,TRUE,done,FALSE,52645,52611,4177,52645,52645,7261,2502645,401,388,27217728,0,0,18.92,
213.199.53.161:9999,96.2,A,Evo,a78b2d4948c5033b4082f9aa49a0742bb257fa412614255d4ad364e7d2c18dda,TRUE,done,FALSE,52665,52611,4871.5,52665,52665,8911.8,2502665,386,390,27037381,0,0,14.87,
188.40.251.205:9999,96.2,A,Regular,f37cd7d05ebac302515b39571009396cd14e5de7d4723f498bfd0fd4bfee93d4,TRUE,done,FALSE,52703,52611,5847.2,52703,52703,9599.3,2502703,392,389,27242866,0,0,14.15,
132.243.197.116:9999,96.2,A,Regular,16ae4116122ef65baff5bf0e4f8149138e0f14fd9a85c3cd9a42071a83927334,TRUE,done,FALSE,52690,52611,2563.7,52689,52689,5365.7,2502689,389,390,27171013,0,0,23.5,
132.243.197.62:9999,96.2,A,Regular,88de6819e539bf702096e71814d61f2c35bb0fd52aaceec917b1b99ae54b9769,TRUE,done,FALSE,52698,52611,2768.6,52698,52698,4720.6,2502698,391,390,26359424,0,0,26.91,
188.40.185.134:9999,96.2,A,Regular,4da64a0bb38ab1adcea14ec73231e794c4db333212aef74bef45f9809588768f,TRUE,done,FALSE,52701,52611,5404.8,52701,52701,10732.2,2502701,389,390,27164289,0,0,13.41,
5.75.251.102:9999,96.2,A,Regular,196679de90f52c915a194afcd36ead2fb96a05b3bf0b43f1060cf0e9d366a6ca,TRUE,done,FALSE,52642,52611,3241.1,52642,52642,6155.1,2502642,391,390,27119757,0,0,22.36,
95.179.213.67:9999,96.2,A,Regular,101fe2d2092028c346bafb568ead3170fa0d8ba2e25fe3381a4b1212c5b184b4,TRUE,done,FALSE,52665,52611,6686.7,52665,52665,11720.4,2502665,418,387,26612209,0,0,12.12,
188.40.169.44:9999,96.2,A,Regular,241b70d6056709d64094c5c0014d1f73538dd4e0a962ad9a460699857635f26a,TRUE,done,FALSE,52700,52611,5842.4,52700,52700,9895,2502700,404,389,27439293,0,0,14.08,
132.243.197.182:9999,96.2,A,Regular,3cf3d04d9ddd7ad15d0fc2d9271fbe55f3c7629d631443d3116e3bd864caed5c,TRUE,done,FALSE,52694,52611,3488.9,52694,52694,6188.1,2502694,389,390,27181804,0,0,21.89,
95.179.159.65:9999,96.2,A,Evo,e4d697f354d5f17e12e424e8cab96244d9e30522a299aa7d462429a7ae766893,TRUE,done,FALSE,52660,52611,5925.6,52660,52660,11042.6,2502660,386,391,26764935,0,0,12.55,
132.243.197.220:9999,96.2,A,Regular,4755a854d2120d3377e87fbf7a60748adcae36ced10355711032bbca1dc39093,TRUE,done,FALSE,52701,52611,3450.3,52701,52701,5548.2,2502701,410,388,27424674,0,0,21.98,
188.40.178.71:9999,96.2,A,Regular,423579ad4a53178db079980d7a041a3a0716c28c54667dc506f13090a61c2cdc,TRUE,done,FALSE,52703,52611,5647.8,52703,52703,8491.4,2502703,386,391,27359001,0,0,15.61,
132.243.197.30:9999,96.2,A,Regular,813fedb5472b5ac57ba6f9f194cf010c44e2b65ff4f89f4cc76f0c3e05ecd41d,TRUE,done,FALSE,52681,52611,4044.4,52681,52681,6091.8,2502680,387,391,27105102,0,0,20.05,
188.166.77.65:9999,96.2,A,Regular,09378beb6885aa0a1056611ed48bad71456faeb653dc8823cde7ee105c0f909e,TRUE,done,FALSE,52687,52611,4072.4,52687,52687,7749.9,2502687,406,389,26954338,0,0,17.63,
132.243.197.100:9999,96.2,A,Regular,87379937805e29fcad0795f36a57d3645f38964640f926fd289ed7988bf6aaff,TRUE,done,FALSE,52705,52611,3356.6,52705,52705,6336.8,2502704,392,390,26627384,0,0,19.75,
134.209.207.71:9999,96.2,A,Regular,d77ce9f5f2f38dcc6376aef747642340365bcff42052a4c372e18293657d31ca,TRUE,done,FALSE,52680,52611,4961.7,52680,52680,8699.5,2502680,406,389,26924989,0,0,15.6,
188.40.231.10:9999,96.2,A,Regular,77d534cc0427483b3b8ce8b5a43c10e307f91b091bfab01239b47e68f9d63f41,TRUE,done,FALSE,52691,52611,5780.1,52691,52691,9068.3,2502691,387,391,27285464,0,0,15.02,
104.207.130.255:9999,96.2,A,Regular,f68f0e952a6e822787c288f29087e765828e11abeba08658f70324eb5b5634ab,TRUE,done,FALSE,52642,52611,5193,52642,52642,7812.1,2502642,394,391,26768095,0,0,17.49,
173.249.40.168:9999,96.2,A,Regular,7cca672e1bc36abff2bf8d266e2a5725c87c6fb2983c95fd8d57b1cf564e5d0a,TRUE,done,FALSE,52615,52611,4546.3,52615,52615,6658.8,2502615,426,387,27499630,0,0,19.26,
188.40.163.24:9999,96.2,A,Regular,cc8b0c81277211d92b3c27c566ec1107814fd89ece494682fd2c4d5cff29fb42,TRUE,done,FALSE,52691,52611,5115.9,52691,52691,8977.1,2502691,392,391,27382932,0,0,15.38,
188.40.182.194:9999,96.2,A,Regular,a2d982d8ec468bb47da739a3c0943c76fd1cb4d800b767fba7f051e1a77efc65,TRUE,done,FALSE,52699,52611,5724.3,52699,52699,10435.5,2502699,400,390,27322368,0,0,14.08,
188.40.182.213:9999,96.2,A,Regular,10f2d3f299fea0ff89c624c77d1859ed3c3c4b87c94e6ef02bab9be5995e1a63,TRUE,done,FALSE,52698,52611,4186,52698,52698,8206.7,2502698,418,388,27131491,0,0,16.97,
178.63.121.147:9999,96.2,A,Regular,cc0bcd3338de4f4768a72482fe1f41ef3f128bf798f2031b1364f4953de84bf2,TRUE,done,FALSE,52691,52611,6841.9,52691,52691,11652.1,2502691,394,391,27285343,0,0,11.59,
178.62.161.176:9999,96.2,A,Regular,888023c633ed03d48cc7586416187f6ab3e65961157e32eb835c01eda3c805ea,TRUE,done,FALSE,52698,52611,4538.9,52698,52698,9049.1,2502698,416,389,27239647,0,0,15.68,
5.9.237.37:9999,96.2,A,Regular,c2972e72a9006022c6c14577fcb1ccbb8d4390793daee00b5bab54acafe285c6,TRUE,done,FALSE,52653,52611,4321.3,52653,52653,7586.5,2502653,390,391,27203311,0,0,17.3,
188.40.182.212:9999,96.2,A,Regular,5b382be4158044b1030b1380175245b57ff47384cbd14fba7b64351a827088c9,TRUE,done,FALSE,52703,52611,5774.6,52703,52703,9708.7,2502703,424,388,27263141,0,0,13.69,
87.98.221.155:9999,96.2,A,Regular,32f3c79dd990cff32c236941da8803b84e79f3cf424440c81e8a0f27aca12064,FALSE,done,FALSE,52638,52611,2642,52638,52638,4609.2,2502638,372,393,27564835,0,0,26.89,
132.243.197.97:9999,96.2,A,Regular,03c539a49357f143d064e58e63ad9e442b91dc780749b0a19f0a48e7db49e81e,TRUE,done,FALSE,52683,52611,3608.7,52683,52683,6089.5,2502683,391,391,26857687,0,0,20.72,
78.141.225.100:9999,96.2,A,Evo,73b4ac2a58706a72949c26d91405970abf78790ed4d3abee4a295a27b2a7c305,TRUE,done,FALSE,52614,52611,4735.3,52614,52614,8151.4,2502614,442,386,26897251,0,0,15.59,
173.212.232.90:9999,96.2,A,Evo,01b2dde1b42a20d00d0f860f34e76e7484c703fcc941d8efac00b4c034fb79ea,TRUE,done,FALSE,52660,52611,4352.5,52660,52660,7773.9,2502660,396,391,27331583,0,0,16.75,
188.40.182.208:9999,96.2,A,Regular,81c4f802edbf2de0de29534b688e90d036748e4173edb64e0994da92ebb11fd9,TRUE,done,FALSE,52703,52611,7334.9,52703,52703,13570.6,2502703,409,390,27008803,0,0,10.68,
38.242.206.56:9999,96.2,A,Evo,503026fc0e4ac126d11745a62cbf12cc0663a3772217b403e409b0e60e8007d4,TRUE,done,FALSE,52660,52611,6117.3,52660,52660,11860.6,2502660,384,392,27659822,0,0,13.23,
132.243.197.28:9999,96.2,A,Regular,0847fc9d98fd704255afe13422b15a8458d6f09e2442609d8d7137826e418df6,TRUE,done,FALSE,52704,52611,4073,52704,52704,6884.8,2502704,392,391,27549384,0,0,17.76,
132.243.197.225:9999,96.2,A,Regular,7ca995ca5deb85d82e2e80d62c5979ed5b6765504029709b85e47d98d91a6e85,TRUE,done,FALSE,52701,52611,4072.9,52701,52701,6249.8,2502701,392,392,27207015,0,0,19.35,
188.40.231.8:9999,96.1,A,Regular,ad05691c206055ed4f272c18b3491940ff5bf8eae222a368da35e9aff34c2dfc,TRUE,done,FALSE,52704,52611,6223.8,52704,52704,10626.4,2502704,390,392,27284274,0,0,12.64,
185.185.40.167:9999,96.1,A,Regular,e8c879bb604eef8d61bced29880884cfcccc9a7c7079094ec8922c6716df5147,TRUE,done,FALSE,52653,52611,3799.4,52653,52653,7257.4,2502653,382,393,27068488,0,0,18.93,
68.183.2.66:9999,96.1,A,Regular,f793fee637906d5cb004fee9a82ec2eb4e9250887ef6cb8a35b67375f1d8ddd1,TRUE,done,FALSE,52678,52611,6506.4,52678,52678,11234.7,2502678,389,392,27488695,0,0,12.06,
188.40.163.18:9999,96.1,A,Regular,4b1317d93fed7e43a0685800b77b9489ad269e8f100a2e13ea8f1c69a9c1bb1e,TRUE,done,FALSE,52679,52611,5990.6,52679,52679,12388.9,2502678,391,392,27385239,0,0,11.61,
136.243.29.215:9999,96.1,A,Regular,9e9f6b830b958faefefc2119f6fdc226982dad23c09451c929b60a1678b446c3,TRUE,done,FALSE,52687,52611,5839.9,52687,52687,10842,2502687,409,390,27454883,0,0,13.22,
45.76.36.241:9999,96.1,A,Evo,a5d830841fd0012230ed2f6d018cd0be2b773b3b7f7986018b5d046b7b8ede28,TRUE,done,FALSE,52665,52611,5627,52665,52665,10903,2502665,435,388,26787541,0,0,13.54,
152.67.95.184:9999,96.1,A,Regular,07325df1be923555dbc84544004beb8c6bfb0ae35943de3b4a852f5cdbb87c69,TRUE,done,FALSE,52638,52611,3156.5,52638,52638,5877.7,2502638,381,393,27272835,0,0,22.73,
31.77.108.136:9999,96.1,A,Regular,24d8386f92759cadd997aa81eeeea360ebb69e9dc17cdbc97f5a1a78d8fd2c6b,TRUE,done,FALSE,52638,52611,4556.8,52638,52638,9006.5,2502638,394,392,27235697,0,0,18.1,
146.185.150.204:9999,96.1,A,Regular,9e34edd6c53f0513f5bb37e7eb0cec3d7ef96c653ffa0f7a0a8cef84984525e4,TRUE,done,FALSE,52680,52611,4266.6,52680,52680,7387.5,2502680,393,392,27303090,0,0,17.62,
168.119.83.7:9999,96.1,A,Regular,c9ab99b679fd59214772074654617b2ae376cc0f1761c8fccb339237c620932a,TRUE,done,FALSE,52666,52611,6555.5,52666,52666,11663.6,2502666,391,392,27222932,0,0,12.41,
5.189.151.7:9999,96.1,A,Evo,f75cb3f7f7ec569dc564f50cfdf3d792d5c5bbad36b285bc5c3d97fb729100cc,TRUE,done,FALSE,52645,52611,3137.8,52645,52645,6266.4,2502645,380,393,27004173,0,0,22.14,
95.111.241.20:9999,96.1,A,Evo,8086ef0c22d5aae5e39249c57c26751fc07c56aa9aa6daf4de6a6179e0f24bba,TRUE,done,FALSE,52649,52611,3502.1,52649,52649,6275.1,2502649,427,389,27089858,0,0,21.28,
88.99.11.3:9999,96.1,A,Regular,662972be79a7d9f70ba35f66e796946eb453a02c84dae178c16d7caa6935a6d8,TRUE,done,FALSE,52684,52611,4483.6,52684,52684,7791.4,2502684,420,389,27373955,0,0,16.88,
46.4.217.230:9999,96.1,A,Regular,61b84e9eaba6dfdf9ea0c7dfc41e6c8fa997280cf7782a094fdfda38fbba7072,TRUE,done,FALSE,52687,52611,5642.2,52687,52687,10337.1,2502687,392,392,27494502,0,0,12.77,
178.62.171.56:9999,96.1,A,Regular,2d33a867286bf52639474cc6b46ae396d33692080de6d7beffa1e70505ff7ac5,TRUE,done,FALSE,52694,52611,3663.6,52694,52694,6394.6,2502694,391,392,27234735,0,0,20.38,
159.89.13.24:9999,96.1,A,Regular,07e7c7c88083a170732c01d87d51698ee516e9782a40f8da40ecdfc80ad796e7,FALSE,done,FALSE,52669,52611,5436.6,52669,52669,10159.2,2502669,383,393,27335645,0,0,13.68,
168.119.87.196:9999,96.1,A,Regular,0022820d8ada7c2bcf5f4a9b364c8b775d51700b648959fb676264cf45b2bba1,TRUE,done,FALSE,52692,52611,4834.9,52692,52692,9323.5,2502691,435,388,27154193,0,0,14.2,
178.62.171.16:9999,96.1,A,Regular,c08eb53b66ba197a02b6f9f3e4c3abdb13aa014f8087559c2bc84adf65e0fe29,TRUE,done,FALSE,52678,52611,5883.4,52678,52678,9952.5,2502678,395,392,26882813,0,0,13.68,
49.13.209.157:9999,96.1,A,Regular,321a1d5e901f5557499c0f16c4e32485a785545c9a7fe36e163c6129d0bccc51,TRUE,done,FALSE,52634,52611,2701.9,52634,52634,4677.7,2502634,390,393,27389586,0,0,24.94,
132.243.197.246:9999,96.1,A,Regular,6f20999f745580ce9bb235f324090b05626695b848e5327466cc73b72ad2d6ff,TRUE,done,FALSE,52706,52611,2731.7,52706,52706,5370,2502705,398,392,27421116,0,0,23.15,
188.226.210.144:9999,96.1,A,Regular,59f920a401acacee9c5a1fec447856845deeaa7bf48731c075375298836dcd55,TRUE,done,FALSE,52645,52611,2802.6,52645,52645,5197.5,2502645,390,393,26985691,0,0,23.33,
173.249.33.131:9999,96.1,A,Regular,45c6ee91c09ed198389415edeaffc47d278736190c92e8c92c49fe8d89708dac,TRUE,done,FALSE,52655,52611,5121.5,52655,52655,9477.1,2502655,401,392,27176371,0,0,14.42,
136.243.115.128:9999,96.1,A,Regular,36a2965efb27aa4eed58ad97cff342d8eea464fed75dcd19c897300545d0acfb,TRUE,done,FALSE,52691,52611,6270.9,52691,52691,11257.5,2502691,401,392,27118630,0,0,13.12,
161.97.75.36:9999,96.1,A,Evo,4299f64b1a433b480a621c581879be79cf867962b9c28c0c33d6c8d12d634b81,TRUE,done,FALSE,52673,52611,4844.8,52673,52673,8085.3,2502673,389,393,27381568,0,0,16.45,
49.13.140.167:9999,96.1,A,Regular,f9f0ebe0e8805fd974d4cd33f810d2a3d09295682b29f61f6402db7d0b954782,TRUE,done,FALSE,52670,52611,6957.4,52670,52670,11657.9,2502670,400,392,27223435,0,0,11.6,
188.40.182.210:9999,96.1,A,Regular,c8c908411d6fb150ae5745eadc1abf7090309b8c5813cfe8352ab8721d0256ae,TRUE,done,FALSE,52702,52611,6553.3,52702,52702,13357.2,2502702,391,393,27212071,0,0,11.55,
176.9.210.23:9999,96.1,A,Regular,50789b280852363ebb0c01f4cdc17644b8ba608485ab952f9b5b0b8d4715bcd1,TRUE,done,FALSE,52678,52611,6854.1,52678,52678,12127,2502678,390,393,27126655,0,0,11.35,
168.119.80.18:9999,96.1,A,Regular,2aac797559704abb1a78f44fdab9d76f3dc007917ea6466ebf58691bf5b98e3d,TRUE,done,FALSE,52678,52611,7189.4,52678,52678,12799.2,2502678,421,390,27267735,0,0,11.23,
139.162.215.169:9999,96.1,A,Regular,dc4cf5e20fe6affaafb7678d4f38221ca2f4d5ff255c40503a6bdcddbb43fa23,TRUE,done,FALSE,52623,52611,2728,52623,52623,5358.4,2502623,408,391,27268739,0,0,25.81,
188.40.175.70:9999,96.1,A,Regular,12e4aa37b03d35220c3da9e886ade81736d264aa1cce51025792746a179e6444,TRUE,done,FALSE,52692,52611,7441.4,52692,52692,13180.6,2502692,430,389,27171853,0,0,10.92,
